,date,open,high,low,close,volume
100,1631059200000000000,59100,59700,58400,58500,82544
101,1631145600000000000,58000,59200,57500,57500,98859
102,1631232000000000000,58000,58600,57500,58000,45912
103,1631491200000000000,58800,59700,58100,58300,64385
104,1631577600000000000,59500,60300,59000,59000,74853
105,1631664000000000000,58900,60600,58600,59800,64562
106,1631750400000000000,61600,61700,60100,61300,143294
107,1631836800000000000,61700,62500,60600,60600,125233
108,1632355200000000000,60300,62600,59600,62000,169656
109,1632441600000000000,63000,63300,62000,62500,145467
110,1632700800000000000,63000,63500,61700,62900,109979
111,1632787200000000000,62800,63600,62100,63300,108511
112,1632873600000000000,62400,62900,60900,62400,81422
113,1632960000000000000,62500,63200,61900,63000,78187
114,1633046400000000000,62600,63000,60800,60900,78646
115,1633392000000000000,59600,60900,59500,60100,89355
116,1633478400000000000,60100,62600,59600,59600,146975
117,1633564800000000000,60100,62600,60100,62300,123364
118,1633651200000000000,62600,62800,61500,62300,65828
119,1633996800000000000,62500,62600,61000,61500,70467
120,1634083200000000000,61200,62800,61200,61500,63062
121,1634169600000000000,61600,64600,61600,64500,295140
122,1634256000000000000,64200,66200,63400,65200,226949
123,1634515200000000000,65500,66000,64000,65800,157424
124,1634601600000000000,65500,66800,64700,65800,155846
125,1634688000000000000,66100,67300,61900,64700,515500
126,1634774400000000000,65800,73400,65100,73400,2078262
127,1634860800000000000,72700,86400,65400,66600,5917268
128,1635120000000000000,67500,67900,63800,64200,1066955
129,1635206400000000000,64400,65600,63100,64700,691614
130,1635292800000000000,64800,66600,63700,65900,628578
131,1635379200000000000,66700,67100,64100,64100,442351
132,1635465600000000000,64600,66200,63200,64200,465144
133,1635724800000000000,64200,66000,63600,65200,288330
134,1635811200000000000,66100,67800,65900,67800,473663
135,1635897600000000000,67500,68500,66200,66300,295196
136,1635984000000000000,66400,68800,65700,66800,299945
137,1636070400000000000,67100,67800,65100,66000,242958
138,1636329600000000000,66000,67200,64000,66700,244036
139,1636416000000000000,66900,69400,66700,69400,477423
140,1636502400000000000,69400,70700,67400,68600,489340
141,1636588800000000000,68100,76800,67900,72800,2366951
142,1636675200000000000,73500,74200,66200,67900,1105750
143,1636934400000000000,68400,68800,66500,68100,319931
144,1637020800000000000,67700,68800,67100,68000,405575
145,1637107200000000000,67800,68100,64600,64900,587663
146,1637193600000000000,65300,67300,64500,66000,407478
147,1637280000000000000,66300,66300,63300,64200,391756
148,1637539200000000000,63700,63800,59000,61800,519061
149,1637625600000000000,61800,62400,60000,60300,192360
150,1637712000000000000,60000,61000,58500,59600,261520
151,1637798400000000000,60000,60900,59100,59500,204019
152,1637884800000000000,59600,60300,58100,58500,253236
153,1638144000000000000,57200,59400,56700,57400,259742
154,1638230400000000000,58000,60400,55000,55700,392823
155,1638316800000000000,55900,57100,54800,56700,170162
156,1638403200000000000,55700,57300,55300,57000,121059
157,1638489600000000000,57000,62300,56600,62300,576699
158,1638748800000000000,60100,60900,58900,59000,277064
159,1638835200000000000,59600,59600,57400,58600,187852
160,1638921600000000000,59000,60400,58500,58500,147112
161,1639008000000000000,59100,59600,58500,59200,108567
162,1639094400000000000,58900,59200,58400,58800,91848
163,1639353600000000000,59100,59100,57200,57500,123769
164,1639440000000000000,57700,57900,56700,56800,111881
165,1639526400000000000,56600,57400,56200,56900,93035
166,1639612800000000000,57200,57900,56400,57000,90605
167,1639699200000000000,56500,56900,56200,56700,64725
168,1639958400000000000,56700,57800,55000,55900,141851
169,1640044800000000000,55900,56600,55200,56400,99968
170,1640131200000000000,56500,57700,56500,57100,97182
171,1640217600000000000,57100,57600,56200,56700,70983
172,1640304000000000000,56900,58400,56900,58100,126039
173,1640563200000000000,58600,58700,57400,57700,68567
174,1640649600000000000,57800,58100,57100,57500,181747
175,1640736000000000000,57500,58900,57300,57600,142413
176,1640822400000000000,57700,58700,56800,57900,148713
177,1641168000000000000,58400,59800,58000,59200,153578
178,1641254400000000000,59100,59600,58200,58700,126994
179,1641340800000000000,58300,58400,56700,57100,130724
180,1641427200000000000,55900,56400,55000,55100,205163
181,1641513600000000000,55400,56000,55200,55600,99798
182,1641772800000000000,55200,55600,54300,55100,78331
183,1641859200000000000,54900,55400,53700,54100,137328
184,1641945600000000000,54100,55000,54100,54800,62358
185,1642032000000000000,55000,55100,54300,54600,56079
186,1642118400000000000,54200,54300,53600,54200,85086
187,1642377600000000000,54300,54800,53500,53600,56559
188,1642464000000000000,53400,54100,52500,52800,69524
189,1642550400000000000,50500,52800,50400,52100,170285
190,1642636800000000000,52400,53600,52200,53500,50434
191,1642723200000000000,52800,53800,52200,52700,56335
192,1642982400000000000,52100,52600,51300,51400,74482
193,1643068800000000000,51400,51700,49850,49950,118677
194,1643155200000000000,50000,51700,50000,50700,92655
195,1643241600000000000,50700,51200,48550,48550,146483
196,1643328000000000000,48550,50000,47600,50000,93066
197,1643846400000000000,50400,51700,50400,50900,65627
198,1643932800000000000,50600,51900,50600,51500,66050
199,1644192000000000000,51100,52400,51000,51900,73247
200,1644278400000000000,52400,53200,51700,52300,74115
201,1644364800000000000,52700,53600,51100,52100,124668
202,1644451200000000000,52100,52100,51000,51300,78917
203,1644537600000000000,50800,51200,49900,50700,120477
204,1644796800000000000,49650,50500,49150,49200,115233
205,1644883200000000000,49200,49700,48100,48300,108470
206,1644969600000000000,48700,51000,48700,50300,122087
207,1645056000000000000,50300,51800,48400,50400,108883
208,1645142400000000000,49500,51000,49400,50800,77657
209,1645401600000000000,49900,51400,49400,51100,71053
210,1645488000000000000,49900,50400,49450,49500,61417
211,1645574400000000000,49750,49950,49350,49600,53064
212,1645660800000000000,49100,49450,48000,48100,80324
213,1645747200000000000,48900,49500,48650,49300,43868
214,1646006400000000000,49150,49750,48500,49500,46953
215,1646179200000000000,49100,50900,49100,50300,54241
216,1646265600000000000,50400,51200,50400,50800,36458
217,1646352000000000000,50700,50800,49700,50300,47472
218,1646611200000000000,49750,50200,49000,49850,77897
219,1646697600000000000,49300,50300,48750,49800,71203
220,1646870400000000000,50700,51400,50300,50600,66322
221,1646956800000000000,50300,51500,50300,51000,42974
222,1647216000000000000,51000,51200,50100,50200,35114
223,1647302400000000000,49850,51800,49700,50300,45823
224,1647388800000000000,51200,51200,50300,51000,29924
225,1647475200000000000,51600,52400,51500,51700,64463
226,1647561600000000000,51700,52000,51100,51400,41138
227,1647820800000000000,51400,52000,51000,51400,36542
228,1647907200000000000,51400,51800,51200,51400,24366
229,1647993600000000000,51800,51800,51300,51300,30670
230,1648080000000000000,51000,51600,50700,51600,35796
231,1648166400000000000,51700,52300,51400,51500,45193
232,1648425600000000000,51500,52000,51000,51800,44336
233,1648512000000000000,52100,52200,51400,51600,41901
234,1648598400000000000,51900,53000,51800,52100,44242
235,1648684800000000000,52000,52500,51300,51600,52938
236,1648771200000000000,51400,51600,50900,51300,46351
237,1649030400000000000,51300,52700,51100,52400,64601
238,1649116800000000000,52200,53200,52200,52700,51775
239,1649203200000000000,52300,53200,52100,52500,69120
240,1649289600000000000,52100,52200,50700,50800,65401
241,1649376000000000000,50900,51300,50100,50600,46641
242,1649635200000000000,50900,51400,50600,50900,39861
243,1649721600000000000,50500,52100,49450,50100,113763
244,1649808000000000000,50400,51000,49850,51000,27499
245,1649894400000000000,51100,51700,51000,51300,39243
246,1649980800000000000,50800,52000,50600,51500,40373
